"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
24 2 1 473 0.0769230769230769 0.96 0.923076923076923 0.00421052631578947 0.938216804895834 "MDSD"
24 1 1 474 0.04 0.96 0.96 0.00210526315789474 0.957894736842105 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 1 1 474 0.04 0.96 0.96 0.00210526315789474 0.957894736842105 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
