"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
8 7 2 483 0.466666666666667 0.8 0.533333333333333 0.0142857142857143 0.644831419936604 "MDSD"
8 9 2 481 0.529411764705882 0.8 0.470588235294118 0.0183673469387755 0.603813345927019 "MDSD"
8 8 2 482 0.5 0.8 0.5 0.0163265306122449 0.623376623376623 "MDSD"
8 9 2 481 0.529411764705882 0.8 0.470588235294118 0.0183673469387755 0.603813345927019 "MDSD"
8 10 2 480 0.555555555555556 0.8 0.444444444444444 0.0204081632653061 0.585875788774089 "MDSD"
8 13 2 477 0.619047619047619 0.8 0.380952380952381 0.026530612244898 0.539838390245124 "MDSD"
9 8 1 482 0.470588235294118 0.9 0.529411764705882 0.0163265306122449 0.682640153489293 "MDSD"
8 5 2 485 0.384615384615385 0.8 0.615384615384615 0.0102040816326531 0.694827131300776 "MDSD"
9 2 1 488 0.181818181818182 0.9 0.818181818181818 0.00408163265306122 0.855097640528788 "MDSD"
8 7 2 483 0.466666666666667 0.8 0.533333333333333 0.0142857142857143 0.644831419936604 "MDSD"
9 3 1 487 0.25 0.9 0.75 0.00612244897959184 0.81766524138686 "MDSD"
8 8 2 482 0.5 0.8 0.5 0.0163265306122449 0.623376623376623 "MDSD"
8 4 2 486 0.333333333333333 0.8 0.666666666666667 0.00816326530612245 0.724324460406625 "MDSD"
9 5 1 485 0.357142857142857 0.9 0.642857142857143 0.0102040816326531 0.755103175737244 "MDSD"
8 14 2 476 0.636363636363636 0.8 0.363636363636364 0.0285714285714286 0.526584984509616 "MDSD"
8 8 2 482 0.5 0.8 0.5 0.0163265306122449 0.623376623376623 "MDSD"
8 5 2 485 0.384615384615385 0.8 0.615384615384615 0.0102040816326531 0.694827131300776 "MDSD"
8 9 2 481 0.529411764705882 0.8 0.470588235294118 0.0183673469387755 0.603813345927019 "MDSD"
8 4 2 486 0.333333333333333 0.8 0.666666666666667 0.00816326530612245 0.724324460406625 "MDSD"
